,User,Tweet
4694,Yujin130408,"{'trending', 'Sungw…', 'favorite', 'RT', 'definitely', 'WithYou', 'PJM_data', 'BTS', 'My', 'Billboard', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'jimimjuno', 'song'}"
4695,bwtmine,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4696,alpacacapajin,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'gege_margarita', ""'m"", 'BTS', 'My', 'BTS_Butter', 'BTS_twt', 'I'}"
4697,AnywayZeng,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4698,modujimin,"{'2022', 'trending', '’', 'AreumDewi', 'hot', 'RT', 'WithYou', 'BTS', 'listening', 'JIMIN', 'BTS_twt', 'BTSJIMIN', 'I', 'ost', 'pinky_jm', 'Sungwoon'}"
4699,joxbebe,"{'DAY', 'trending', 'start', 'As', 'Monsta', 'X', 'HAPPY', 'RT', '7YearsWithMONST…', '🔸For', 'live', 'let', 'monstax_youtube', 'MONSTA', '몬스타엑스7주년', 'enjoy', 'Anniversary', ""'s""}"
4700,MephilesCaption,"{'trending', 'RT', 'get', 'We', 'arequasiza', 'mpregmatpatsweep', 'tag'}"
4701,igotskrrt7,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
4702,PurtiRS,"{'trending', '’', 'o…', 'FRlDAKHALIFA', 'RT', 'still', 'dress', 'artifacts', '1000', 'become', 'business', 'year-old', 'Marilyn', 'destroy', 'meanwhile', 'profitable'}"
4703,armynuna13,"{'Song', 'Choice', 'Trending', 'voting', 'RT', 'BTS', ""'m"", 'My', 'BTS_Butter', 'BTS_twt', 'I', 'ilelaq17', '💜'}"
4704,def_bestie,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
4705,ahgase_0106,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
4706,mind_tnc,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4707,yingkn__,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4708,zeeumycutie,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4709,Pinky_720,"{'Keep', 'comeback', 'goal', '1', 'spread', 'dropping', 'RT', 'streams', 'BTS', 'sho…', 'BTS_is_SEVEN', 'Billion', 'BTS_Butter', 'BTS_twt', 'We', 'tags'}"
4710,LoyalVarunFan,"{'trending', 'DharmaMovies', '’', '1', 'India', 'us', 'RT', '…', 'posters', 'blessings', 'got', 'launched', '🥰', 'You', 'JugJuggJeeyo'}"
4711,TANGIxBALIx,"{'1', 't…', 'Be', '2GoodOnNetflix', 'Top', 'tomorrow', '😍😍😍', '2G2BT', 'RT', 'True', '🙏🏼🙏🏼🙏🏼', 'please', 'Good', 'PREMIERE', 'https', 'itsGNR89', 'trending', 'NETFLIX', '2'}"
4712,whywhy1112,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4713,yakjurnunewlaew,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4714,HanbinOriginal,"{'Worldwide', 'time', 'TREASURE', '1', 'career', 'Trending', 'first', 'RT', 'TREASUREwwide', 'Perfor…', 'Remix', 'YouTube', 'Exclusive', ""'DARARI"", 'hitting'}"
4715,aralib,"{'D', '82', 'election', 'RT', 'ElAmerican', 'embezzlemen…', 'CHARGES', 'TRENDING', 'including', 'supervisor', 'Buchanan', 'FELONY', 'indicted', 'County', 'Trey', 'fraud', 'Adkins'}"
4716,Themaincomrade,"{'1', 'BakingTezos', '🌐https', 'pancakeswap', '🔥🚀', '📌launching', '💎100x', 'soon', 'gem', '💰Massive', 'currently', '🔥Foreverise', 'Link', 'planned', 'Fairlaunch', 't.co/kAUTfpbk2W', 'https', 'marketing', 'Pinksale', 'Trending', 'Foreverise_bsc', 'FOREVERVERSE', 'holding', 'potential', 't.co/5s7aSzoRll', '📌Pinksale', '🚀🔥'}"
4717,refugiotae,"{'trending', 'hot', 'song', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", 'listening', 'JIMIN', 'Sungwoon', 'BTS_twt', 'BTSJIMIN', 'winejmyg', 'beautiful', 'I'}"
4718,Bew_Mixxiw,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4719,_wxnnxpxrn_,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4720,yugybaae,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
4721,methtda,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4722,iambestx,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4723,notceliness,"{'trending', '’', 'o…', 'FRlDAKHALIFA', 'RT', 'still', 'dress', 'artifacts', '1000', 'become', 'business', 'year-old', 'Marilyn', 'destroy', 'meanwhile', 'profitable'}"
4724,1305_only,"{'hope', 'defdaily', '📣', 'special', 'start', 'celebrating', 'Trending', 'everyone', 'us', 'minutes', 'RT', '15', 'anniversary', '💙', 'We', '️⃣1YearWithSol…', 'join'}"
4725,jimin_a_ang,"{'trending', 'favorite', 'RT', 'definitely', 'WithYou', 'BTS', 'PJM_data', 'Su…', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'song', 'drizzle_98'}"
4726,_launchpadmusic,"{'⏳…', 'nature', '🌳', 'SKIPTON', 'CINEMA', '15TH', '🎥', 'ticking', '🌎', 'strength', 'MAY', 'RT', 'Time', '7:15PM', 'PLAZA', 'listening', 'SarahSmout2', 'ROOTED', 'Drawing'}"
4727,Natthida_04,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4728,KJ96488243,"{'Oz', 'RejectOz', 'get', 'retweets', 'We', 'video', 'RT', 'brand', 'Can', 'replies', 'mmpadellan', 'h…', 'slamming', '1,500', 'called', 'fast', 'new', 'TWEEPS', 'Dr'}"
4729,bbearfullsun66,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4730,honeeybaee,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4731,pimsherine,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4732,MAHAVEERYAR2,"{'trending', 'clash', 'India', 'With', 'RT', '😲', 'Thuramukham', 'Ravinarayanan1w', 't.co/FRIZirBP7f', 'https', 'Vikram'}"
4733,13guk,"{'Song', 'Trending', 'RT', 'WithYou', 'BTS', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'choice', 'BTS_twt', 'naver4jimin', 'Sungwoon'}"
4734,yisunsoiabm08,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4735,itswhydee,"{'trending', 'PERFORMANCE', '1', 'treasuremembers', 'EXCLUSIVE', 'DARARI', 'RT', 'kchartsmaster', 'YouTube', 'VIDEO', 'REMIX', 'Worldwide', 'video'}"
4736,Augiesalas48,"{'OST', 'IS', 'ChristmasTree', 'Year', 'SINGULARITY', 't.co/cLiLhCx8TB', 'V', 'BACK', 'COMING', 'heartwarming', 'Best', 'My', 'BTS_twt', 'choice', 'https', 'VTrendSongs', 'soulful', 'Song', 'V_ChristmasTree', 'Trending', 'BY', 'Hot'}"
4737,mspaulineee,"{'ha', 'one', '2G2BT', 'Trending', 'RT', 'w…', 'featured', 'palang', 'pinalabas', 'category', 'Now', 'days', 'Episode', 'What', 'tashadiane_p', 'nyan', 'next'}"
4738,Hninwai76870797,"{'AmberlovesJin', 'jin_alis', 'Chart', 'Trending', 'RT', 'choices', 'GOD', 'SuperTuna_Jin…', 'Hot', 'My', 'Billboard', 'BTS_twt', 'OF', 'Songs', 'Yours_Jin', 'MUSIC', 'JIN'}"
4739,Causalityloop,"{'The', 'Ukraine', 'tech', 't.co/ZsYdm2UAID', 'RETURNS', 'california', 'Picture', 'tunes', 'AIRWOLF', 'Score', 'lt', 'aviation', 't.co/yIm5o28LeG', 'Motion', 'Original', 'canada', 'ringtones', 'https', 'helicopter', 'Russia', 'music'}"
4740,nn_mymuyim02,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4741,alber46285894,"{'agad', 'AHHHHHH', 'trending', '2G2BT', 'ang', 'RT', 'knkismet', 'hours', 'pilot', 'episode', 'top', 'searches', 'nasa', '🥺👏🙌', 'na', 'KathNiel…', 'POWER'}"
4742,Hyeevelynn,"{'Music', 'trending', '’', 'The', 'TREASURE', 'DARARI', 'get…', 'RT', '2.8M', 'Views', 'TREASURE_INA', 'supercool', '🇮🇩', 'remix', 'no.1', 'Let', 'performance', 'already'}"
4743,thekotheko66,"{'✨', 'RT', 'YET', 'BTS', 'IS', '3RI9arUBxC0aiB4', 'thekotheko66', 'JmsCll6', 'BTS_twt', 'PROOF', 'chittangacchan', 'TO', 'COMING', 'ccikko12680', 'COME', 'My…'}"
4744,refugiotae,"{'broke', 'SOTY', 'record', 'trending', '”', 'RT', 'BTS', '2021', 'Butter', 'Hot', 'Listen', 'BB', 'BTS_Butter', 'BTS_twt', 'winejmyg', '“', 'also'}"
4745,WEMP_DB,"{'np', 'NowPlaying', 'radio', 'The', 't.co/6YrLy2mloC', 'ClassicRock', 'Of', 'tunein', 'Out', 'AllGenres', 'Pop', 'https', 'Sky', 'music', 'Kicked'}"
4746,oddie_william,"{'Watch', 'whats', 'The', 'Old', 'Of', 'Viral', 'Alia', 't.co/G4CjUiZYwy', 'app', 'Dont', 'Guy', 'His', 't.co/9ds61U0Grh', 'Get', 'Video', 'Paragliding', 'Bhatt', 'https', 'miss', 'Recreating', 'trending', 'Trending', 'NewsAlerts', 'With'}"
4747,Yujin130408,"{'trending', '’', 'hot', 'RT', 'WithYou', 'BTS', 'PJM_data', 'listening', 'JIMIN', 'Sungwoon', 'BTS_twt', 'BTSJIMIN', 'song', 'JewlParkJM', 'I'}"
4748,jam_onlineradio,"{'entertainment', 'Radio', 'artists', 't.co/tZZV5ADkHV', 'bands', 'JAM', 'technology', 'pets', 'Blog', 'find', 'Click', 'finance', 'jobs', 'https', 'fun', 'holidays', 'everything', 'news', 'videos', 'freetime', 'games', 'webcams', 'horoscope', 't.co/xKjDXJUjLS', 'Sports', 'music', 'articles'}"
4749,BlazedRTs,"{'Kittens', 'Diamond', 'Ruby', 'Charmy', 'Animals', 'RT', 'Zoos', 'Brique', 'LIVE', 'Braq', 't.co/xSAqV…', 'rununtilyoufly', '♫', 'https', 'CAM', 'KITTEN', 'Aquariums', ""'s""}"
4750,JiminhillingD,"{'trending', 'hot', 'JIMINJIMIN', 'RT', 'WithYou', 'PJM_data', 'OST', 'BTS', 'Billboard', 'jnlguiao', 'BTS_twt', 'JIMIN', 'BTSJIMIN', 'song', 'Sungwoon'}"
4751,pimmzn,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4752,kncored,"{'Netflix_PH', 'Trending', 'RT', 'bernardokath', 't.co/B6kB6wCUbZ', 'WORLDWIDE', 'imdanielpadilla', 'din', 'rgeunit', 'https', 'meee_lexiarain'}"
4753,sydney930,"{'trending', 'hot', 'song', 'bytaehyjin', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", 'listening', 'B…', 'JIMIN', 'BTSJIMIN', 'Nove', 'winejmyg', 'beautiful', 'I'}"
4754,ningmmp,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4755,RayBeckerman,"{'hand', 't.co/GSp47L73D1', 'Mojo', 'Lightnin', 'Hopkins', 'https', 'music', 'blues'}"
4756,zxroqweye,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4757,SirinapaPhoopha,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4758,chutikan813300,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4759,bdarphinn,"{'🔥', 'Gen', 'envyofyibo', 'Icon', 'video', 'Yibo', 'RT', 'you…', 'May', 'China', 'Wang', 'HS', 'posted', ""'s"", 'trending', 'Z', 'Skateboarding', 'live', 'Association'}"
4760,giovanna_gigi13,"{'Congratulations', 'JIMIN', 'BTSJIMIN', 'We', 't.co/Hq961KcfbE', 'supporting', 'BTS', 'BE', 'proud', ""'re"", 'GOOD', 'WithYou', 'THE', 'BTS_twt', 'https', 'TILL', 'END', 'PROUD', 'Keep', 'LIKE', 'YOU', 'OF', 'Sungwoon', 'WITH'}"
4761,Aryannnieee,"{'Seventeen', 'EP4', '33', 'USING', '🌎', 'RT', 'going_svt', 'REPLY', 'Comment', 'h…', 'FACE', '세븐틴', 'THE', '5', 'titles', 'PREVIEW', 'SUN', 'Trending', 'pledis_17', '11', 'FaceTheSun_D13'}"
4762,mummheenongnat,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4763,marilyn5651,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4764,rrwaasannie,"{'ATEEZxGrammys', 'ATEEZ_INA', 'ATEEZofficial', 'ATINY', '에이티즈', 'LETS', 'RT', 'ATEEZMalaysia', 'ATEEZ', '🔥🔥🔥', 'START', '에이티니', 'TRENDING', 'GRAMMY', 'MUSEUM', 'AT'}"
4765,sourvgrapes,"{'trending', 'StarInMyMindEP6', '❤️🇵🇭', 'RT', 'tweets', 'sourvgrapes', 'dunknatachai', 't.co/4…', '121k', 'https', 'ChenRcj', 'philippines'}"
4766,Jimin13_hk2,"{'ARMY', 'JIMIN', 'We', 'song…', 'go', 'hot', 'RT', 'PJM13PMG24', 'BE', 'proud', ""'re"", 'GOOD', 'WithYou', 'PJM_data', 'Yuri68079786', 'BTS_twt', ""'s"", 'trending', 'LIKE', 'Let'}"
4767,tengsite,"{'’', 'ahhhh', 'wait'}"
4768,KC_20__,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4769,jingyours,"{'TOMORROW_X_TOGETHER', 'streaming', 'TXT_members', 'yes', 'GOOD_BOY_GONE_BAD', 'here👇🏻', 'spotify', 'moas', 'party', 'My', 'choice', 'Billboard', 'https', 'TXT', 'keep', 'Song', 'Trending', 'Hot', 't.co/HpLG5d5x6G'}"
4770,onIyunie,"{'JAKE', 'MY', 't.co/qd6IBbwGjf', 'https', 'cute', 'YUNKI', 'trending…'}"
4771,yunline13,"{'SamuelG69328689', 'trending', 'BTSJIMIN…', 'GOOD', 'LIKE', 'RT', 'WithYou', 'Hot', 'JIMIN', 'My', 'BTS_twt', 'Billboard', 'choice', 'song', 'BE', 'mysingerjimin1'}"
4772,sydney930,"{'Oito', 'trending', 'hot', 'song', 'bytaehyjin', 'RT', 'WithYou', 'BTS', 'OST', ""'m"", 'listening', 'B…', 'JIMIN', 'BTSJIMIN', 'winejmyg', 'beautiful', 'I'}"
4773,Taewingsy,"{'jkcoulds', 'trending', 'Song', 'Choice', 'GirlOfMyDreams', 'RT', 'SUGA', 'My', 'BTS_twt'}"
4774,rfarra3,"{'🔥', 'Song', 'Choice', 'Trending', 'RT', 'BTS', 'My', 'BTS_twt', 'btstrendingsong', 'YetToCome', 'goes'}"
4775,thekotheko66,"{'✨', 'RT', 'YET', 'BTS', 'IS', '3RI9arUBxC0aiB4', 'thekotheko66', 'JmsCll6', 'BTS_twt', 'PROOF', 'chittangacchan', 'TO', 'COMING', 'ccikko12680', 'COME', 'My…'}"
4776,JohnHe1990,"{'pumping', 'Find', 'check', 'KuCoinS', 'GMB', 't.co/CjN1L6wE0e', 'web3', 'might', 'BRWL', 'GEMS', 'Crypto', 'Metaverse', 'You', 'I', 'defiyield', 'gem', 'seek', 'Bitcoin', 'know', 'Ethereum', 'find', 'got', 'fit', 'GameFi', 'https', 'Trending', 'tokens', 'NFTCommunity', 'Do', 'P2E', 'amazing', 'KCC', 'nftart'}"
4777,yunoismylife,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4778,lalapooootttttt,"{'Jungkook', 't.co/Zn8PoGJxZG', 'Song', 'Choice', 'GAPH090197', 'Trending', '92', 'StayAlive', 'Prod', 'Suga', 'BTS_twt', 'https'}"
4779,_motolyte,"{'Seventeen', 'EP4', '33', 'USING', '🌎', 'RT', 'going_svt', 'REPLY', 'Comment', 'h…', 'FACE', '세븐틴', 'THE', '5', 'titles', 'PREVIEW', 'SUN', 'Trending', 'pledis_17', '11', 'FaceTheSun_D13'}"
4780,nunewnunoey_nn,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4781,ampijimin,"{'4EVERWITHJIMIN', 'JIMIN…', 'GOOD', 'LIKE', 'RT', 'JIMIN', 'THE', 'BTS_twt', 'BTSJIMIN', 'windjim1013', 'TILL', 'BE', 'END', 'ParkJimin', 'Jiminie', 'WITH'}"
4782,thv_vvv1,"{'weeks', 'D…', 'Song', 'Longest', 'V', '100', 'year', 'Charting', 'spends', 'Gaon', 'RT', 'row', '20th', 'Top', 'v_hotrends', 'chart', 'ChristmasTree'}"
4783,IMYOURFXNG11,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4784,Yujin130408,"{'amp', 'Song', 'Trending', 'RT', 'WithYou', 'Red', 'BTS', '…', 'j13109513', 'Hot', 'JIMIN', 'My', 'Billboard', 'BTSJIMIN', 'BTS_twt', 'choice', 'AnywayJikook'}"
4785,nanaisonmymind,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4786,RiyaDhakal1,"{'Queen', 'Twitter', 'RashamiDesai', 'RT', 'In', 'Desai', 'Rashami', 'Rash_yam', '200', 'increase', 'let', 'Drop', ""'s"", 'count', 'Trending', 'India', 'usin…', 'Rashamians', 'comments'}"
4787,Evevivy,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4788,Delmeaux,"{'trending', 'daily', 'heard', 'like', '4', 'Ive', 'songs', 'seconds', 'Its', 'mix', 'discovery', 'weird', 'online', 'IG'}"
4789,_btsforever13_,"{'peak', 'daily', 'reaches', 'Trending', 'prior', 'new', 'RT', '4', 'BTS', 'Hot', 'Billboard', 'release', 'btstrendingsong', 'chart', 'Daily', 'YetToCome'}"
4790,seminomi,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4791,845021_,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4792,NALUa_7,"{'BTSBrasilVoting', 'Song', 'Trending', 'RT', 'BTS', 'Hot', 'BTS_Dynamite', 'My', 'Billboard', 'choice', 'BTS_twt'}"
4793,fatedjm,"{'Song', 'V_ChristmasTree', 'Trending', 'V', 'vkstigm', 'RT', 'Hot', 'My', 'Billboard', 'choice', 'BTS_twt', 'ChristmasTree'}"
4794,tutoryimspace,"{'D', 'PM', '10', 'Ost', 'ON', '‘', 'TUTOR', 'Cutie', 'RT', 'Pie', 'เป็นไปได้ไหมเธอ', 'C', 'RELEASE', '13.05.2022', 'Series', 'OFFICIAL', '7…', 'T', 'MV', 'W', 'U', 'N', '’', 'GMT', 'cutiepieseries', 'O'}"
4795,SH_2156,"{'No', 'Trending', '1', 'https', 'NivinPauly', 'RT', 'Thuramukham', 't.co/GqoX2BUoDF', 'LuminousFriends', '🔥😎', 'INDIA'}"
4796,jiminholic13,"{'trending', 'favorite', 'RT', 'definitely', 'WithYou', 'PJM_data', 'BTS', 'Su…', 'My', 'Billboard', 'BTS_twt', 'nowwwwwww1234', 'JIMIN', 'BTSJIMIN', 'song'}"
